#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
Loa_group_option_next_1;Show me more gods!;;Zeigt mir weitere Götter!;;;;;;;;;;;x
Loa_group_option_previous_1;Show me the previous gods!;;Zeigt mir die vorherigen Götter!;;;;;;;;;;;x
Loa1001;Early troll tribes, though varying wildly in customs and traditions, all shared a common religion: the worship and reverence for the Wild Gods. Now it is your time to pick a one of these gods and follow its wisdom;;Die frühen Trollstämme, obwohl sie in ihren Bräuchen und Traditionen variieren, teilten alle eine gemeinsame Religion: die Anbetung und Verehrung der wilden Götter. Jetzt ist es an der Zeit, eine dieser Gottheiten auszuwählen und ihrer Weisheit zu folgen.;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
Loa_group_option_1;Amani Loa;;Amani Loa;;;;;;;;;;;x
Loa_group_option_2;Bloodscalp Totemic Spirits;;Blutskalp Totemgeister;;;;;;;;;;;x
Loa_group_option_3;Darkspear Loa;;Darkspear Loa;;;;;;;;;;;x
Loa_group_option_4;Drakkari Loa;;Drakkari Loa;;;;;;;;;;;x
Loa_group_option_5;Gurubashi Loa;;Gurubashi Loa;;;;;;;;;;;x
Loa_group_option_6;Sandfury Loa;;Sandfury Loa;;;;;;;;;;;x
Loa_group_option_7;Vilebranch and Witherbark Loa;;Blutfratzen und Bleichbarken Loa;;;;;;;;;;;x
Loa_group_option_8;Zandalari Loa;;Zandalari Loa;;;;;;;;;;;x
Loa_group_option_9;Presumed Loa;;Angenommene Loa;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
